skill,degree,closeness,degree - closeness
siem,47,0.27083566063028125,-0.7027115362852832
zoom,47,0.28939320334391594,-0.7532516710800676
swift,46,0.2817436683146139,-0.7331694625611462
dax,46,0.27278571600177715,-0.708773122789104
bdd,45,0.2814121442334936,-0.7330173312867231
google tag manager,44,0.2788690472043821,-0.726842139921599
unix,44,0.28295201916773977,-0.7379618208284794
swagger,44,0.2733508326759959,-0.7118136789666759
jquery,43,0.2763515423547415,-0.7207366470192568
fortinet,43,0.2632159333595824,-0.6849627593084038
arm,42,0.2764313983178565,-0.7217048797503687
nestjs,42,0.27185546738765437,-0.709242660501151
dynamodb,40,0.28132938508362526,-0.7365456964394972
bigquery,39,0.29556263323793525,-0.7760596763196045
microsoft excel,39,0.2667574074533744,-0.6976107126604085
cobit,38,0.2759728557365352,-0.7234590749652533
gitflow,36,0.2749812533660256,-0.7222600186266501
ips,36,0.2753770379773976,-0.7233379095908319
mlflow,36,0.28013482420402863,-0.7362953986791921
uml,36,0.2868119500217314,-0.7544800712986165
clickup,36,0.311591680405108,-0.8219658873400971
splunk,35,0.2838124703293105,-0.747061954526956
elasticsearch,35,0.2734680458256158,-0.7188896573182808
miro,34,0.29528893245475396,-0.7790680256473048
numpy,34,0.2865327515979579,-0.7552211959447472
adobe xd,34,0.272805163883715,-0.7178350967078416
svn,33,0.2614355639131575,-0.6876215584930836
sass,33,0.2704336995098716,-0.7121273345528392
qlik,33,0.2745078109842483,-0.7232228845543323
grpc,32,0.27288298314957593,-0.7195485333910067
nginx,32,0.2773329683794114,-0.7316677485705811
risc-v,32,0.25519367976357527,-0.6713729860488765
waf,32,0.2780988866757461,-0.7337536720430949
macos,32,0.28845513785495674,-0.7619581783531567
hadoop,31,0.2842129929969866,-0.751155752250202
abap,30,0.2686678343840568,-0.7095703799577582
pentaho,29,0.2747443282150371,-0.7268700252489366
new relic,29,0.2813914498815993,-0.7449729837176006
talend,29,0.27509986924152047,-0.7278383156999317
tailwind css,29,0.2685546991763995,-0.7100130150957219
hugging face,29,0.27399675136693485,-0.7248340533934179
scala,28,0.2762318448810632,-0.7316719208075186
metabase,28,0.2731752012289794,-0.7233473713464289
kubeflow,27,0.2666830422145123,-0.7064171932822203
unity,27,0.27789691936634797,-0.7369573823348109
slack,27,0.27468516070599974,-0.7282103882889315
room,27,0.2837914214569607,-0.7530106354408282
circleci,27,0.2775743811406861,-0.7360789726416221
aws lambda,26,0.2840231309122233,-0.7543924302518248
xunit,26,0.2707781644705041,-0.7183207153892177
vault,26,0.2816814480632286,-0.7480150251901151
ssis,26,0.2840653005615923,-0.7545072762632955
api gateway,25,0.2822007914167136,-0.7501801702653161
jasmine,25,0.26172166692075705,-0.6944067454926299
pfsense,25,0.2586435250407198,-0.6860236471516921
sas,25,0.2675407537993308,-0.7102546106849108
symfony,24,0.264800638816299,-0.7035428550719346
ids,23,0.2670925649122206,-0.7105355019408851
dart,23,0.28161925528720727,-0.7500978998835017
vercel,23,0.2672417942672018,-0.7109419173716601
virtualbox,23,0.2472299551746037,-0.6564411108350089
jmeter,22,0.27114271966093384,-0.7223165582713347
sonarqube,22,0.2688566050388146,-0.7160904892846609
scss,22,0.26712985662431,-0.7113878139912545
mariadb,21,0.2747443282150371,-0.7328760312549426
cloudflare,21,0.27274682855518223,-0.7274359843899324
openshift,21,0.26874331082732933,-0.7165326913871185
redshift,20,0.27731286960285023,-0.7406220200051016
semrush,20,0.23730978518496257,-0.6316764925780385
asana,20,0.25927442702272785,-0.6914956171426395
helm,20,0.2771321116215773,-0.7401297386249781
nomad,20,0.2623317198241476,-0.6998219345153245
blockchain,19,0.2574774841849698,-0.6873525231295528
relay,19,0.23284763630479988,-0.6202749013211308
nunit,19,0.26995672730713105,-0.7213388455248946
cassandra,19,0.26859240032393417,-0.717623198970878
cucumber,18,0.27862537817853633,-0.7456980443493147
kibana,18,0.2735266901043589,-0.7318121335624219
superset,18,0.26001438053986536,-0.6950123289052781
qgis,17,0.24185454168156803,-0.6463060627485274
ray,17,0.2633427363968844,-0.7048276177931369
google docs,17,0.2510910220948803,-0.6714609537985806
argocd,17,0.27003292976358834,-0.7230478789437665
ada,17,0.2852511559293994,-0.7644936249472236
quarkus,17,0.26088301559331367,-0.6981287448395177
dynatrace,17,0.2778162145580229,-0.7442450960929908
proxmox,17,0.24982872269871895,-0.6680231720503269
mocha,16,0.26821586452282825,-0.7188499830112762
svelte,16,0.24448146383509115,-0.6542110473212441
matlab,16,0.25817235982963455,-0.6914972192947141
puppet,16,0.2777153994422418,-0.7447212841163613
lxc,15,0.2395081295161599,-0.6414172792347224
elk stack,15,0.26612662177660595,-0.7139108311901999
oracle cloud,15,0.25955581693843843,-0.6960157161226639
robot framework,15,0.26225980132380167,-0.7033798233985071
mqtt,14,0.2782606720150477,-0.7477077963089208
cobol,14,0.25927442702272785,-0.6960001216471441
azure functions,14,0.2704910494620527,-0.7265477872930475
storybook,14,0.2568552865390118,-0.6894117662802076
groovy,13,0.2740359960765516,-0.7369529455535518
nagios,13,0.25378886627192365,-0.6818113416610518
microsoft dynamics,13,0.25534694412698467,-0.6860546547995794
apollo,13,0.24877298255793834,-0.6681509426022083
express.js,13,0.2565109188010678,-0.6892246562288448
sentry,13,0.2659601481296215,-0.7149589536701249
palo alto,12,0.2280462249301188,-0.6124538575304299
objective-c,12,0.26686903310771204,-0.7181849873834147
lua,12,0.2595734240894705,-0.6983159201862225
google data studio,12,0.28563442923263005,-0.7692911960159867
opentelemetry,12,0.2671112094666803,-0.7188445373041795
raspberry pi,12,0.24945413026597535,-0.6707567502163905
crowdstrike,12,0.25357023499651626,-0.6819666658351294
blender,12,0.2086822256818329,-0.5597173962824961
okta,11,0.2808338505900648,-0.7569679156068927
pulsar,11,0.23871621892229505,-0.6422635706096315
ajax,11,0.2589060273497025,-0.6972490638480405
webpack,11,0.2537047327177145,-0.6830837114700599
framer,11,0.2719134220085222,-0.7326737690221098
checkpoint,11,0.2563734301172442,-0.6903517171742648
chai,10,0.2452649829320853,-0.6608494098147848
hive,10,0.26765303614275726,-0.7218216648444785
rxjs,10,0.2576161599094442,-0.6944869532623513
airbyte,10,0.24676758979878946,-0.6649416517003983
edge computing,10,0.26690626242213433,-0.7197878802489698
microsoft teams,10,0.24671985758502393,-0.664811656444292
openai api,10,0.2569070214653012,-0.6925556656394045
datasul,10,0.240124353249972,-0.6468492740708865
jetpack,10,0.25387305564537593,-0.6842928776254973
matplotlib,10,0.27022362425161034,-0.7288224769416454
sap concur,10,0.26299884059348627,-0.7091462975261204
android sdk,10,0.23444546342033076,-0.6313832254725491
karma,10,0.2644346519619176,-0.7130566266693796
dast,10,0.26859240032393417,-0.7243799557276347
opencv,10,0.26842282846725324,-0.7239181389544603
pulumi,10,0.2585736142997553,-0.6970945115308621
pytest,10,0.2651860169246979,-0.715102915183165
arduino,9,0.24074375609266907,-0.6492869239787754
prefect,9,0.25399101465035534,-0.6853648812546013
babel,9,0.22731467794664975,-0.6127137941122416
swiftui,9,0.2448725966284791,-0.6605315246484909
oscp,9,0.2497961047893024,-0.6739403455226255
spss,9,0.23624026122641942,-0.6370219791474402
gatling,9,0.2548877023290544,-0.6878069457482465
clickhouse,9,0.2607052720977638,-0.7036506792007694
chef,9,0.2684040003657931,-0.7246176127231015
xgboost,8,0.2554833337482843,-0.6901798558915644
wireshark,8,0.2471660776549384,-0.6675284062590869
keycloak,8,0.25461633770602043,-0.6878186544373242
pinecone,8,0.24524926333696065,-0.6623081001279314
sast,8,0.2671112094666803,-0.7218475403071825
vite,8,0.2615964198403643,-0.7068284068270742
firebird,8,0.2433309994095532,-0.6570838460896037
qualys,8,0.2405318937181336,-0.6494606827682413
assembly,8,0.25076192740357994,-0.6773214447988615
firestore,8,0.26328837728110427,-0.7114363314020885
kinesis,8,0.25170212999275965,-0.6798820190259995
ocr,8,0.2681970654434855,-0.724804791074825
maya,8,0.22789682446710513,-0.6150499791022201
netsuite,8,0.24613267495673807,-0.6647140082285781
elixir,8,0.2601734918385129,-0.7029531646074237
argo workflows,8,0.2566657699443223,-0.6934001359499842
bitrise,7,0.22915241675689008,-0.6192202452787067
keras,7,0.26679460562767504,-0.7217360432406015
faiss,7,0.25419348531669905,-0.6874177970746312
sqlite,7,0.26662729548931674,-0.7212803860948442
feast,7,0.2309364574196523,-0.6240789518955656
crystal,7,0.260651996268174,-0.7050070878066046
seaborn,7,0.2609363859125731,-0.7057816025785206
plotly,7,0.2689132879732196,-0.7275061224468575
weaviate,7,0.24116860247785768,-0.651945464098258
dagger,7,0.2537047327177145,-0.6860867144730629
codeigniter,7,0.2364446276278264,-0.6390800578657649
parquet,7,0.2555857216187375,-0.691209452654091
appdynamics,7,0.25205030011625523,-0.6815809861028298
microsoft windows,7,0.2536038460559319,-0.6858119568952861
prolog,6,0.23723622128490832,-0.6419866570900434
fedora,6,0.24529642816852648,-0.6639380516608673
sap hana,6,0.24961685842427533,-0.675704433173037
llamaindex,6,0.25682080816234965,-0.6953238729035798
graylog,6,0.26472736042166306,-0.7168568001404446
heroku,6,0.26042138572939927,-0.7051297873172411
bamboo,6,0.2691591904628375,-0.7289265709675898
trino,6,0.24999194010485273,-0.6767259411920652
activemq,6,0.2590988679429142,-0.7015280051077707
f#,6,0.24191570293756462,-0.6547308892949467
micronaut,6,0.24627524577409035,-0.6666037911118323
nexus,6,0.2528998797934588,-0.6846455060884065
julia,5,0.21332413275065804,-0.5776145520621626
cka,5,0.24553252470178244,-0.6653317943637028
jaeger,5,0.24851447515602718,-0.6734529222648752
chakra ui,5,0.22988204807394966,-0.6227088452707639
zeromq,5,0.24966571827977221,-0.6765882502311632
ionic,5,0.2585386730998904,-0.700753105436229
burp suite,5,0.26633037280076066,-0.7219732399787799
nessus,5,0.24048654314269105,-0.6515894259853128
milvus,5,0.2484176733349517,-0.6731892894573948
couchbase,5,0.24943786911866814,-0.6759677194048153
cloud foundry,5,0.25632190985128633,-0.6947159099345714
codecommit,5,0.24766199354162835,-0.6711312498125124
visual basic,5,0.26269190479627424,-0.7120641336800163
haystack,5,0.21918955355663347,-0.5935886043780616
sap erp,5,0.2184762129215752,-0.5916458723899545
figjam,5,0.19558392145032732,-0.5293003606715145
gherkin,5,0.24958429581025526,-0.6763665019831213
celery,5,0.26172166692075705,-0.7094217605076449
ldap,5,0.2619366554550384,-0.7100072663404796
cuda,4,0.2375897445726571,-0.6444509538760086
data mart,4,0.27360492161273664,-0.7425357019674835
ibm cloud,4,0.2525160280605094,-0.6851016149631018
core data,4,0.2621340387884863,-0.7112955764239847
perl,4,0.23204279016493912,-0.6293442219237974
monday.com,4,0.2155957760495213,-0.5845519601900167
beam,4,0.25030264145314335,-0.6790736155013487
prophet,4,0.218177246127943,-0.5915824085497706
uikit,4,0.24812771982070023,-0.6731503726362786
microsoft project,4,0.2293584458425947,-0.6220336029490544
ckad,4,0.242698229233814,-0.6583635449639582
hilt,4,0.2555174539224018,-0.6932757827382967
travis ci,4,0.23145329691304573,-0.6277387793891336
zbrush,4,0.20311057253191053,-0.5505494050857382
nmap,4,0.2503190155506446,-0.6791182091799207
locust,4,0.25575655056076785,-0.693926945261184
openid connect,4,0.24912930962693633,-0.6758781305402959
testng,4,0.25132190280877004,-0.6818495006009766
rancher,4,0.25138794673421994,-0.6820293664887249
transact-sql,3,0.22431641886537085,-0.6090527553411168
ocaml,3,0.2115667282898808,-0.5743298887299235
openssl,3,0.24791872954840966,-0.6733319533899368
lisp,3,0.2115667282898808,-0.5743298887299235
sparql,3,0.24955174169073785,-0.6777793446781244
cocoapods,3,0.2546841246773555,-0.6917570211391105
materialize,3,0.24513928256606096,-0.6657623291508585
framer motion,3,0.22536008900232213,-0.6118951160036659
pascal,3,0.2324798220611154,-0.6312851976565518
perforce,3,0.18994324445731944,-0.5154398834908385
soapui,3,0.2553128694722221,-0.6934693624320516
haskell,3,0.2115667282898808,-0.5743298887299235
meteor,3,0.22169123902638563,-0.6019032665876634
clojure,3,0.2115667282898808,-0.5743298887299235
material ui,3,0.24762993892347057,-0.6725454528635947
vanilla js,3,0.21224736562747476,-0.5761835556361076
three.js,3,0.2062859716550273,-0.5599481272940273
spring cloud,3,0.25142098171522903,-0.6828700856377117
substance painter,3,0.18994324445731944,-0.5154398834908385
android studio,3,0.2432072730933949,-0.6605006401072115
automl,3,0.2562875745095562,-0.6961239015988039
vb.net,3,0.243687414820247,-0.6618082716169521
karate,3,0.2419004097237367,-0.6569414915776832
ros,3,0.24600608384807798,-0.6681230001895541
cognos,3,0.26938657687457696,-0.7317980937815298
microsoft outlook,3,0.21284948581365198,-0.5778233867194384
domo,2,0.24441899851265872,-0.6645514380123124
nltk,2,0.24196159418349797,-0.6578588738103818
ghidra,2,0.23388659461599148,-0.6358671924273852
mural,2,0.19965571632438123,-0.5426418538306569
nhibernate,2,0.23656156726004937,-0.6431522883093802
hbase,2,0.24671985758502393,-0.6708176624502981
erlang,2,0.2151109779472653,-0.5847331488777817
single sign-on sso,2,0.24867597928285481,-0.6761450194074634
smalltalk,2,0.1846277113321719,-0.5017141615319931
apache tomcat,2,0.25284974600818905,-0.6875119733277901
solidjs,2,0.2477582072074155,-0.6736455330735582
duckdb,2,0.23499257722325845,-0.6388792566276141
fpga,2,0.1781052214952607,-0.4839506289004392
elastic stack,2,0.2537552061550402,-0.689977929008417
thanos,2,0.24203811829690558,-0.6580672817373553
ios sdk,2,0.22472480582674664,-0.6109157186511953
vagrant,2,0.24510787760400532,-0.6664275507429266
metasploit,2,0.24961685842427533,-0.67870743617604
spacy,2,0.24196159418349797,-0.6578588738103818
microsoft edge,2,0.2111697597315156,-0.5739995241218867
avro,2,0.2507126375898397,-0.681691712035594
lumion,2,0.19451018585410743,-0.5286283711421736
istio,2,0.24213001115037355,-0.6583175453241144
statsmodels,2,0.23089465266042714,-0.6277188533899494
zscaler,2,0.22815500290462562,-0.6202576140391718
solidity,2,0.23865666455951157,-0.6488581353364874
vitest,2,0.2455167707943235,-0.6675411419804219
digitalocean,2,0.2351225310279842,-0.6392331764816209
adobe analytics,2,0.2397332099874654,-0.6517900294930085
luigi,2,0.00026099438862064463,0.00039535101423611533
fastify,2,0.24306823129839153,-0.6608727205151257
altair,2,0.23499257722325845,-0.6388792566276141
lorawan,1,0.2325080742041579,-0.6328636418405864
couchdb,1,0.23710392113362017,-0.6453801008834402
xamarin,1,0.2394182156242721,-0.6516829157182102
hardhat,1,0.19874317039576847,-0.5409073512830475
webassembly,1,0.21988229456773042,-0.5984782377727593
orc,1,0.24921043545637622,-0.6783513231626446
netlify,1,0.23370089664487914,-0.6361122080904704
podman,1,0.2168542478940766,-0.5902315701286147
microsoft sharepoint,1,0.2293309538949944,-0.6242109828564637
harbor,1,0.1909670184012441,-0.5197295598021074
vhdl,1,0.1780969319408405,-0.4846788036450748
cyberark,1,0.2020915065734468,-0.5500263043885026
openvas,1,0.22199992058799226,-0.6042454401529722
iptables,1,0.24279062410551244,-0.6608674280135657
artifactory,1,0.23840388967414902,-0.6489204718410151
ethereum,1,0.23606537099940952,-0.6425516841806413
primeng,1,0.2388205106078907,-0.6500551090327249
rollup,1,0.22626624670874426,-0.6158644729391877
microsoft visio,1,0.00013049719431032232,0.0
unittest,1,0.23621109486187405,-0.6429485526543085
invision,1,0.195135094276495,-0.5310810151009437
trpc,1,0.2251346825061,-0.6127827391011955
chromadb,1,0.214881461811873,-0.5848588289174311
teradata,1,0.24415387661285237,-0.6645801483097536
trivy,1,0.2272741740394339,-0.6186094906358989
verilog,1,0.1780969319408405,-0.4846788036450748
ethers.js,1,0.19874317039576847,-0.5409073512830475
puppeteer,1,0.22343882696650777,-0.6081641983339149
networkx,1,0.18385593423254915,-0.5003630327802489
dask,1,0.2378555792518992,-0.6474271877851724
drupal,1,0.23591982682665488,-0.6421553050789939
influxdb,1,0.23821095223425334,-0.6483950205800503
specflow,1,0.2514705504692228,-0.6845065840807325
