skill,degree,closeness,degree - closeness
totvs,27,0.2902399626321616,-0.7323591971366239
vba,27,0.2438550896183394,-0.6050349537967044
siem,25,0.26924911909927357,-0.679606522238864
scikit-learn,25,0.26349306694750413,-0.6638064361929074
airflow,25,0.2660887856954674,-0.6709315591917174
datadog,25,0.28728436219802556,-0.7291123962835299
postman,23,0.27260244718769056,-0.6936774264526854
api rest,23,0.2940040751628242,-0.7524238649168877
flutter,22,0.2899747822186101,-0.7437967397895234
cobit,22,0.2894458724471215,-0.7423449079298176
pl/sql,22,0.2881320010333806,-0.7387383941521328
playwright,22,0.26349306694750413,-0.6711057062659
pandas,21,0.27610039072489667,-0.708145293111286
centos,21,0.28005947420098715,-0.7190127866530402
c++,21,0.2806786638410513,-0.7207124324056887
confluence,20,0.2577684460006244,-0.6602580774128513
elasticsearch,20,0.2873493880835389,-0.7414563393304108
google analytics,19,0.2897100859317834,-0.7503694312983136
talend,19,0.2626209343303837,-0.6760110142915281
ids,19,0.24669832812924114,-0.6323042268232113
google sheets,19,0.26947773223372423,-0.6948325944329121
ubuntu,19,0.27907443318379316,-0.7211750765318263
pentaho,18,0.2626209343303837,-0.678444104315859
blazor,18,0.26959218444533334,-0.6975798502680963
scada,18,0.1913641236890375,-0.4828475895852536
waf,18,0.23746906033540494,-0.6094034210733421
langchain,18,0.25792555801565925,-0.6655555223790212
fastapi,18,0.2802449440514514,-0.726821162536578
fortinet,18,0.2626209343303837,-0.678444104315859
react native,17,0.2848989220271712,-0.742029198050198
openshift,17,0.28324622859283244,-0.7374926341377058
bpmn,17,0.26442607718247757,-0.6858322245651262
tdd,17,0.2873493880835389,-0.7487556094034036
kotlin,17,0.2808028304696029,-0.7307856239206967
protheus,17,0.2664797641799066,-0.6914694965034748
cypress,17,0.26415097722702346,-0.6850770884313999
notion,17,0.2332799699656514,-0.600337659705917
redux,17,0.25178690927272407,-0.6511383171337959
sas,16,0.2633837337247043,-0.6854041319788731
sketch,16,0.23733587522024205,-0.6139040143927441
qlik,16,0.2822386830931692,-0.7371600602712045
sonarqube,15,0.2798125626081276,-0.7329335663635637
jmeter,15,0.25829289858658694,-0.6738631246345226
jest,15,0.28356256344719116,-0.7432271381324366
api gateway,15,0.2639313090546933,-0.6893402899223869
safe,15,0.2814877154219678,-0.7375317801915371
numpy,15,0.2753219684565333,-0.7206071016057959
flask,15,0.2803687271539476,-0.7344602112666967
uml,15,0.2664238397802885,-0.6961821667675244
nginx,14,0.27354225308189506,-0.7181549586066645
dynamodb,14,0.2547681309558649,-0.6666208972035921
dbt,14,0.26448116594855725,-0.6932827106488975
microsoft excel,14,0.2703960802029978,-0.70951886551867
looker,14,0.2631107972130725,-0.6895211144429473
next.js,13,0.27670217884766235,-0.7292618927313499
dax,13,0.2698787407638339,-0.7105318836885018
cobol,13,0.24588603458320257,-0.6446730602911502
cucumber,13,0.25866128699125407,-0.6797405131188627
hive,13,0.2549728050920014,-0.669615807878096
serverless,13,0.26976404516639924,-0.7102170497952747
svn,13,0.2583980452988144,-0.6790179273462248
clickup,12,0.22874046784740087,-0.6000423950558834
metabase,12,0.2565702499096756,-0.6764338070219806
delphi,12,0.27225168272637246,-0.7194785851606799
relay,12,0.21279074699179934,-0.5562611791664437
slack,11,0.2654767035870086,-0.703314683611784
puppet,11,0.269821380776424,-0.7152406133331757
snowflake,11,0.26715269287733057,-0.7079151935274296
palo alto,11,0.27097323298891673,-0.7184023922034412
bdd,11,0.26009211156588297,-0.6885342377414312
proxmox,10,0.27236850387321926,-0.7246654336333759
ssis,10,0.25461484086503705,-0.6759324833813589
adobe xd,10,0.25390191931061495,-0.673975548036285
blockchain,10,0.2523374272615931,-0.669681092680254
swift,9,0.2724854253172515,-0.7274194673926865
debian,9,0.26234957564643,-0.6995970480112654
unix,9,0.26675973871676295,-0.7117027333231228
unity,9,0.2756806941483333,-0.7361903265058264
vault,9,0.27882925467890946,-0.7448329735827319
grpc,9,0.2762806521334221,-0.7378371822914273
macos,9,0.2703960802029978,-0.7216843156403245
mariadb,9,0.27760979587865187,-0.741485617883801
bigquery,9,0.25646658516223736,-0.6834485223539338
asana,9,0.22382045073220644,-0.5938364550095143
kibana,9,0.25982595099326133,-0.6926698198318778
edge computing,9,0.2707420764668533,-0.7226340587274881
ldap,9,0.24222659731980056,-0.6443604412748365
firebird,9,0.2484363202647896,-0.6614058318073417
sqlite,9,0.25502402502070604,-0.6794887642138594
sast,8,0.26907791363990563,-0.7204991019087805
swagger,8,0.2549728050920014,-0.6817812579997505
gitflow,8,0.2565702499096756,-0.6861661671193042
assembly,8,0.25850327765283543,-0.6914722352135201
dynatrace,8,0.2674340839589372,-0.7159868685725668
rancher,8,0.27827917504451444,-0.7457561214928486
tailwind css,8,0.24785427500060034,-0.6622412356025782
microsoft teams,7,0.24093938063258205,-0.6456932734868926
celery,7,0.23760239501274094,-0.6365334086112067
parquet,7,0.2624038025120039,-0.7046120781953116
hugging face,7,0.2586085957533255,-0.6941944183534213
qgis,7,0.2631107972130725,-0.7065527446132636
splunk,7,0.25755926081417624,-0.6913140444630475
redshift,7,0.24780589431057484,-0.6645415229619557
elk stack,7,0.27266099582325487,-0.7327675800279272
argocd,7,0.2687361550705069,-0.7219940811132185
jquery,7,0.25934823218653213,-0.6962246847546381
bitbucket,7,0.270857605409233,-0.7278173601611319
avro,6,0.2569337374120775,-0.6920301028628678
ionic,6,0.2472749506336336,-0.6655171981540305
ajax,6,0.25615609292838476,-0.6898955061928687
kinesis,6,0.24732312420671632,-0.665649432292947
quarkus,6,0.2523374272615931,-0.6794134527775776
ocr,6,0.25871399970513037,-0.6969168371510485
sap hana,6,0.2395753154468909,-0.6443820702459881
helm,6,0.2662003767148406,-0.7174665816299151
dast,6,0.24583841916209814,-0.6615739884228595
podman,6,0.24503176926328407,-0.659359773284745
superset,6,0.2543088134120743,-0.6848248128532216
framer,6,0.2541052034733937,-0.6842659133738317
room,6,0.25405435192176806,-0.6841263283127393
pytest,6,0.27526227158566235,-0.742341046788189
mural,6,0.22397840447301956,-0.6015693004967535
new relic,5,0.2680552357586729,-0.7249911704320432
openai api,5,0.24371464706336626,-0.6581774262798364
red hat enterprise linux,5,0.24741952768526113,-0.6683471452247806
cka,5,0.26170059710432386,-0.7075479932539469
zoom,5,0.23238323202509148,-0.6270732375222431
solr,5,0.27155285487766306,-0.7345919665295976
firestore,5,0.2626209343303837,-0.7100742746321607
nagios,5,0.22529007924633096,-0.6076028746265419
aws lambda,5,0.2406197112496351,-0.6496819764690434
mdx,5,0.16098270308814036,-0.431082222989158
xgboost,5,0.23733587522024205,-0.640668004660384
golang,5,0.2633837337247043,-0.7121681222465129
meteor,5,0.21630764977902112,-0.5829465381752463
prefect,5,0.2590835911332806,-0.7003644378526022
cloudflare,5,0.2402099520441012,-0.6485572071766789
checkpoint,5,0.22252578379545573,-0.60001501669394
entity framework,4,0.24829055281695186,-0.6731711573022887
electron,4,0.24208802375153982,-0.656145513622891
opentelemetry,4,0.25564027316815846,-0.693345785832554
vite,4,0.22742916455626563,-0.6159076508457625
ckad,4,0.25787316606806315,-0.6994749693457809
scala,4,0.2516870730676199,-0.6824944418734495
sass,4,0.25797797125646715,-0.6997626545423677
jetpack,4,0.23845033744422894,-0.6461602398365788
vagrant,4,0.23993755368608485,-0.6502425768221886
spss,4,0.22738842854255326,-0.615795832449255
lumion,4,0.15896689162948596,-0.42798200760565414
microsoft windows,4,0.2105322714018366,-0.5695264925952689
microsoft outlook,4,0.23876426491500372,-0.6470219556306072
apollo,4,0.1815919892079924,-0.4900868112302486
elixir,4,0.22393889514077878,-0.6063270293304918
symfony,4,0.25059407748777635,-0.6794942216263016
swiftui,3,0.21903202148948842,-0.5952909874111185
teradata,3,0.23601219493457426,-0.6419007460501451
microsoft project,3,0.24574324362235284,-0.6686120062212383
google docs,3,0.21347058963394566,-0.5800251247087996
airbyte,3,0.25364827103957543,-0.6903109259138558
circleci,3,0.2303592082295545,-0.6263835696936897
luigi,3,0.25364827103957543,-0.6903109259138558
orc,3,0.2565702499096756,-0.6983316172409587
dagger,3,0.23418365551615475,-0.6368814933770138
invision,3,0.2317046170018388,-0.6300766520022895
hilt,3,0.23418365551615475,-0.6368814933770138
openid connect,3,0.2476608655000146,-0.6738757859563386
julia,3,0.23764687318477629,-0.6463878591494776
google tag manager,3,0.2446068586807466,-0.6654926842649235
android sdk,3,0.23733587522024205,-0.6455341847090458
unreal engine,3,0.2563630041504594,-0.6977627376092359
crowdstrike,3,0.23531225144635307,-0.6399794348719964
netsuite,3,0.249069962046905,-0.6777436881401444
cognos,3,0.23422686283267063,-0.6370000953807424
lxc,3,0.24399569412897845,-0.6638150669932997
nestjs,3,0.22948474268855293,-0.623983203882584
miro,3,0.2250504514364607,-0.611811287873388
keras,3,0.23912405284480595,-0.6504426462011604
transact-sql,2,0.23094589713536018,-0.6304270925197958
material ui,2,0.2192589976775604,-0.5983471161445094
arduino,2,0.24282892053425303,-0.6630454196714889
prophet,2,0.21254136891898123,-0.5799075486055468
microstrategy,2,0.22334792339075912,-0.6095710203761978
objective-c,2,0.22944326704375112,-0.6263024452586745
mqtt,2,0.23153558208153838,-0.6320457493081566
arm,2,0.21922113565067777,-0.5982431867034886
data mart,2,0.24093938063258205,-0.6578587236085471
sentry,2,0.21046246627206147,-0.5742010609232903
webpack,2,0.24892345030452448,-0.6797746104850799
scss,2,0.2463154048414969,-0.6726156512468571
oracle cloud,2,0.2544617351278963,-0.6949769356984453
chef,2,0.2338385700042503,-0.6383673402844409
cassandra,2,0.25502402502070604,-0.6965203943841757
openstack,2,0.20825288657366714,-0.5681358710258538
pfsense,2,0.216973098026504,-0.5920724316512477
argo workflows,2,0.25108971450812395,-0.6857209014346201
unittest,2,0.26636793884873583,-0.7276588917179236
apache tomcat,2,0.24282892053425303,-0.6630454196714889
soapui,2,0.18040494479935695,-0.4916946115244729
dart,2,0.2551265266384797,-0.6968017563902817
azure functions,2,0.2501989744881898,-0.6832758629623382
phoenix framework,2,0.20182982457123605,-0.5505048750513423
vb.net,2,0.246458861687648,-0.6730094333831729
spacy,2,0.24689023659141868,-0.6741935367265639
rxjs,2,0.2269007321810679,-0.6193233094645539
uikit,2,0.21873011656669103,-0.5968953629568235
elastic stack,2,0.24474833170485344,-0.6683141109295647
robot framework,2,0.1808160655965069,-0.492823118320273
mocha,2,0.22561037791950858,-0.6157813491374334
semrush,2,0.18967721448574254,-0.5171465454235032
crystal,2,0.25010039333196904,-0.683005262434454
logstash,2,0.24887465135327874,-0.6796406597132132
keycloak,2,0.2519368121756449,-0.6880461437505788
nunit,2,0.2535469535756091,-0.6924659043772734
chakra ui,2,0.2192589976775604,-0.5983471161445094
nexus,2,0.2291947276680041,-0.625620216637552
snyk,2,0.2515374671196899,-0.6869499607974454
rust,2,0.24268965715027238,-0.6626631483869472
jasmine,2,0.24282892053425303,-0.6630454196714889
pulumi,1,0.2313246349404291,-0.633899799585662
primeng,1,0.21634451202335972,-0.5927800833586394
visual basic,1,0.2075379428728257,-0.5686064750105408
mllib,1,0.2313246349404291,-0.633899799585662
blender,1,0.0005222613918266091,-0.0003583955944007919
locust,1,0.0003916960438699569,0.0
cypher,1,0.21286210539119296,-0.5832210448050483
okta,1,0.23474659699576086,-0.643292920685793
milvus,1,0.2228382651488634,-0.6106051230627388
bitrise,1,0.20269991961569134,-0.5553263340841659
spring cloud,1,0.22124600846167217,-0.6062344551115916
haskell,1,0.2062231313439043,-0.564997380661945
maya,1,0.0005222613918266091,-0.0003583955944007919
matplotlib,1,0.21686190579997863,-0.5942003043668366
oscp,1,0.2200571323544938,-0.6029710474328364
ibm cloud,1,0.2080822154651819,-0.5701004770739239
groovy,1,0.2364517780877398,-0.6479735606916212
karate,1,0.23845033744422894,-0.6534595099095715
lua,1,0.2157928941956612,-0.5912659189778596
xamarin,1,0.19110486174214583,-0.5234984584361755
zscaler,1,0.1782268140605187,-0.4881488375313178
framer motion,1,0.2318738989138036,-0.6354075027496427
xunit,1,0.23588063852714136,-0.6464058100938559
ocaml,1,0.2062231313439043,-0.564997380661945
dask,1,0.2313246349404291,-0.633899799585662
automl,1,0.22449329735686557,-0.6151481067963427
lookml,1,0.2393946061763294,-0.6560514821197445
monday.com,1,0.2199046590253031,-0.6025525154846527
core data,1,0.20269991961569134,-0.5553263340841659
graylog,1,0.18967721448574254,-0.5195796354478341
mlflow,1,0.22537006862294956,-0.6175548017117963
pulsar,1,0.15890719696496117,-0.4351174186983757
abap,1,0.2103229947901052,-0.5762513084441547
pascal,1,0.21948644477058693,-0.60140453748933
activemq,1,0.24135163432567963,-0.6614234301735139
hbase,1,0.23388165006504694,-0.6409186830016774
babel,1,0.23015039821484318,-0.6306765763046018
autodesk revit,1,0.17539508103800425,-0.48037586671117827
chai,1,0.21232808104249454,-0.58175517367713
networkx,1,0.0003916960438699569,0.0
sparql,1,0.21286210539119296,-0.5832210448050483
trino,1,0.18063596991364184,-0.4947618543653929
drupal,1,0.22485115064702,-0.6161303968498701
cloud foundry,1,0.22397840447301956,-0.613734750618408
opencv,1,0.22517020158798776,-0.6170061763229218
nuxt.js,1,0.21608673983882123,-0.5920725111218746
openvpn,1,0.21593971705274279,-0.5916689406521315
nltk,1,0.22517020158798776,-0.6170061763229218
faiss,1,0.23002529381284195,-0.6303331707439451
ios sdk,1,0.21861711667867656,-0.5990182737286501
microsoft dynamics,1,0.2149161328175173,-0.5888592512043256
perl,1,0.2200571323544938,-0.6029710474328364
karma,1,0.24135163432567963,-0.6614234301735139
iptables,1,0.21593971705274279,-0.5916689406521315
istio,1,0.20383904890062216,-0.5584531891307872
couchbase,1,0.21734456369681132,-0.595525177057292
qualys,1,0.23107200519713778,-0.6332063431025508
tenable,1,0.23107200519713778,-0.6332063431025508
nhibernate,1,0.23623178201583084,-0.6473696820653886
erlang,1,0.2062231313439043,-0.564997380661945
shiny,1,0.2355742431904017,-0.6455647696451382
kerberos,1,0.20263521094223064,-0.5551487118907525
google data studio,1,0.24007367559626983,-0.657915494985392
webassembly,1,0.2318738989138036,-0.6354075027496427
ray,1,0.23588063852714136,-0.6464058100938559
pvsyst,1,0.15890719696496117,-0.4351174186983757
nessus,1,0.23107200519713778,-0.6332063431025508
clojure,1,0.2062231313439043,-0.564997380661945
