skill,degree,closeness,degree - closeness
qlik,221,0.3144970626164207,-0.5937873954796227
splunk,220,0.310641309155241,-0.5741767292647277
redshift,213,0.2947129909365559,-0.4935476982773495
golang,213,0.30402036152088097,-0.5412085182410084
entity framework,208,0.2952928711972151,-0.4971857544551949
new relic,207,0.30489668345198817,-0.5464983069480011
snowflake,203,0.306177962998483,-0.5535943356136989
microsoft excel,198,0.31976617132867136,-0.623844930374051
waf,196,0.3059752208688379,-0.5534922207960506
scala,196,0.30342146189735614,-0.5404150315439804
macos,194,0.31093285167870804,-0.5791465143102315
swift,192,0.31077326065025396,-0.5785967379917119
ids,186,0.3195450409463148,-0.6243172816851202
dbt,186,0.30502909754190916,-0.5499846053473799
room,186,0.3186288742106409,-0.6196258108287663
adobe xd,179,0.3066538595878449,-0.5592407025731936
uml,178,0.31565039188897676,-0.6054435195853068
fastapi,177,0.29307985044732277,-0.489998897634554
jquery,176,0.31389549330520744,-0.5967245546123034
kibana,171,0.3052730402127993,-0.5532396613800581
unity,166,0.31568444140807594,-0.6072225861744922
redux,164,0.29808508471123485,-0.5173679386038017
asana,163,0.31985354390950327,-0.6289727403030413
clickup,162,0.3219885207122293,-0.6400391717680983
cobol,155,0.2953177032527162,-0.5044003700148372
pentaho,150,0.29843973077707525,-0.5210561546648204
slack,150,0.3227282752536392,-0.6454319850874769
flask,148,0.2927427018555876,-0.49215048254429067
metabase,148,0.29724239500279315,-0.5151923355614955
hive,146,0.3145252297275512,-0.6039610521536797
jmeter,146,0.29973882316792133,-0.528243398648526
svn,146,0.29933515172178654,-0.5261762936649659
opentelemetry,146,0.2988511616032678,-0.5236978959591991
palo alto,143,0.2962794229309036,-0.5109298137419463
sass,143,0.3062580667666655,-0.5620280635675936
zoom,139,0.32119338552718224,-0.6390431632383949
talend,137,0.29159539664878686,-0.48774638837363027
google tag manager,133,0.30365758754863814,-0.5500488870515833
ssis,130,0.29379088794819885,-0.4999250536815331
aws lambda,125,0.3034057332434814,-0.5498290061178077
cucumber,124,0.2958700524036598,-0.5113743114328128
ubuntu,123,0.29652458794920294,-0.5148597570989162
jasmine,121,0.3032747245155273,-0.549693044118101
blockchain,120,0.2985919804101622,-0.5258475564950492
elk stack,118,0.29356003611194703,-0.5003476237509843
quarkus,117,0.2795573953192167,-0.4287771729847969
nginx,117,0.2961994568242776,-0.5139971918967617
oracle cloud,112,0.2924696437197062,-0.49556633852406656
arm,111,0.31133530736360576,-0.592306618062656
mlflow,110,0.29961607371384696,-0.5324289494586169
cassandra,109,0.2980699044288649,-0.5246451117357618
argocd,108,0.29125682153698146,-0.4898906684150772
hugging face,106,0.2901978283504388,-0.48473526863467686
vault,104,0.3001281941714383,-0.535853749477078
webpack,103,0.2880271640175188,-0.4740209922384245
grpc,98,0.28482675837010124,-0.4583011079062575
unreal engine,98,0.29016905458331266,-0.48565772981182764
dart,97,0.2875884433962264,-0.4725767623773778
circleci,96,0.2865933276751322,-0.46761473823343214
matlab,95,0.29178437302668747,-0.49433056622597416
tailwind css,95,0.2860890250260688,-0.4651660505092558
apollo,92,0.2876308418104084,-0.4734625024970415
kinesis,91,0.28539154178721193,-0.4621293079471413
sast,91,0.29019303232630395,-0.48671659326768935
nagios,91,0.2942931366797955,-0.507712247588479
google docs,90,0.3034896382460204,-0.5549390594072365
robot framework,90,0.29542701393095094,-0.5136522875489944
puppet,89,0.30260051355403517,-0.5505197899876635
qgis,89,0.284983932223196,-0.4603094879934224
microsoft windows,86,0.2977767225736429,-0.5262194862230667
dast,85,0.28942770488560693,-0.4835998879553307
microsoft teams,85,0.31141813280363223,-0.596207612814803
xunit,83,0.26902098973494715,-0.37936942880298374
google data studio,83,0.304589925062448,-0.5615094443513146
azure functions,81,0.2899007743234988,-0.48655726584636105
jetpack,81,0.27712193428237747,-0.4211198806013804
helm,80,0.29068304473065587,-0.49069681120553116
semrush,79,0.284979306986935,-0.46162305921491786
teradata,78,0.29106852766634617,-0.49293822836497564
monday.com,77,0.29752444210990053,-0.5261311486281202
rust,77,0.28739074928802905,-0.47423893000692907
parquet,76,0.28242617255356106,-0.4489502448584471
mqtt,76,0.30658425436069353,-0.5726580071362481
mariadb,75,0.2905531745900419,-0.49070040523450875
rancher,74,0.29009714512291834,-0.48849891293600745
crowdstrike,74,0.2877675440034088,-0.4765695824620416
appdynamics,74,0.2789977119613576,-0.43166136888218654
keras,73,0.292420936932736,-0.5005322209187556
chef,73,0.2968805478062389,-0.5233688221934442
microsoft dynamics,69,0.2925086208332639,-0.5015161315940465
karma,69,0.2856608316522418,-0.46645024006766406
nexus,69,0.2880555145430385,-0.4787128387354909
vite,68,0.277704850622341,-0.4258432885762417
ldap,68,0.29920253552806464,-0.5359277942531435
microsoft project,67,0.28962821231814734,-0.4870336993002518
adobe analytics,67,0.29167289579907313,-0.4975040346526653
proxmox,67,0.2953922244839594,-0.5165498277937033
sentry,66,0.2942931366797955,-0.5110553874654514
framer,66,0.30160775018035657,-0.5485117747442728
storybook,66,0.2716429455445545,-0.3950691728779221
android studio,65,0.28103393085787454,-0.44329188947689463
ocr,65,0.2966648644995607,-0.5233341642966982
oscp,64,0.26842056989115815,-0.3788356086115284
nunit,64,0.27338118295474007,-0.4042377223439427
vercel,62,0.27715255307394837,-0.4238174584205139
pfsense,61,0.2674108706577525,-0.3740663569771814
matplotlib,61,0.3001179346061155,-0.5415514132838603
pytest,60,0.28547506015477664,-0.4667024789909712
blender,59,0.27282897496853586,-0.40207862521969434
activemq,59,0.2843839077481213,-0.46124867393651325
sap hana,58,0.29415016584581366,-0.5113930727604692
cloudflare,56,0.2896377672209026,-0.4885536092191617
beam,56,0.27946840681203244,-0.4364787454107954
prefect,55,0.28128604382929645,-0.4459201556902039
nessus,55,0.27941948727741445,-0.43636196576263614
arduino,54,0.28527099038211595,-0.46645984003571606
vb.net,54,0.2743722361985718,-0.4106499250587742
ray,53,0.28289028516191395,-0.45440254327291396
checkpoint,52,0.3074485222019891,-0.5802931304420997
ajax,52,0.285182959510159,-0.4662765061731489
rxjs,52,0.2845544265642472,-0.46305793919927324
assembly,52,0.29436220683643194,-0.5132812375584221
spss,51,0.28260344744338756,-0.45320116707110164
objective-c,51,0.2779158291258448,-0.42919699417752205
data mart,50,0.2931679300096838,-0.5074330825942193
wireshark,50,0.27849767641041095,-0.43231022063428964
scss,49,0.2791041454730417,-0.4355495293310291
keycloak,48,0.2811014167934043,-0.4459108039375008
firestore,46,0.28216294391772456,-0.45161408178787305
snyk,46,0.284905323619607,-0.4656571527131392
qualys,46,0.2653619465014357,-0.3655801900659491
knime,45,0.2860051470827768,-0.47142281136546876
pulumi,45,0.2793839201896609,-0.4375170911588614
avro,44,0.2852153856149698,-0.4675123572655028
datasul,44,0.27880722145477066,-0.4346976803844522
perl,44,0.29367296081350036,-0.5108215781903838
openid connect,43,0.28493306288032455,-0.4662003756218223
swiftui,43,0.2604226918798665,-0.3406886245948775
superset,43,0.28063866513233604,-0.44420979127097204
testng,42,0.27400402602874396,-0.41036911593559916
pinecone,42,0.27931281317108086,-0.43755414589910246
edge computing,42,0.2951489275869024,-0.5186471024176172
express.js,41,0.27617175212330924,-0.4216032486958982
elixir,40,0.27253678524864966,-0.4031231778145819
nomad,40,0.27744157752532034,-0.4282394466404135
openai api,39,0.2629065101515242,-0.3539425666218249
spring cloud,39,0.26816640703747824,-0.38087724126893346
figjam,39,0.2662996496655899,-0.3713180229901165
mural,39,0.27933058653219006,-0.4380463358181024
netsuite,39,0.28905606953544266,-0.4878482095350776
symfony,38,0.27239726346162796,-0.40267617128416194
sqlite,38,0.2863969988582613,-0.4743654698065105
xgboost,38,0.2807732898397774,-0.44556780019299275
groovy,37,0.28420899291055646,-0.4632949399560609
ionic,37,0.2740168539325843,-0.41110343254022635
networkx,37,0.2841492030099523,-0.46298877016701867
seaborn,36,0.28929895378532006,-0.4894931385058038
mocha,36,0.276702700999086,-0.424990738948134
cka,35,0.2722241170816409,-0.40219070684574093
okta,35,0.29448068827879986,-0.5161612878197736
istio,35,0.28780999524660295,-0.48200226333913115
soapui,34,0.2805669180621245,-0.4450459220302774
meteor,33,0.28719332679097154,-0.47911190277409627
ibm cloud,32,0.2827536231884058,-0.45651096747039693
material ui,32,0.27734954983414944,-0.4288379995925099
apache tomcat,32,0.28647643287161667,-0.4755745859717705
artifactory,31,0.2881689724779676,-0.48437540231270504
firebird,31,0.26184014315538323,-0.34955176089555245
llamaindex,30,0.2863969988582613,-0.4754352745671417
core data,30,0.28175545571245186,-0.45166704161437365
opencv,30,0.2744279819954989,-0.41414480024146677
crystal,29,0.2938597225243921,-0.5137838241952305
nmap,29,0.2698271225509028,-0.39071862439281313
airbyte,29,0.2709304119734609,-0.3963683057996016
gatling,29,0.26967379284924436,-0.38993345964197235
debian,28,0.27504268416848104,-0.4175599943233832
clickhouse,28,0.2690622126877107,-0.3869354294196465
tenable,28,0.2637001216453662,-0.3594774429257671
trino,28,0.26914882202363616,-0.3873789351261527
jaeger,28,0.2765850200834843,-0.42545792786996983
gherkin,28,0.27499099494150625,-0.41729530614764265
bamboo,28,0.28625692859471796,-0.47498545941956016
podman,27,0.275215122020031,-0.4185767329373575
lua,27,0.2922895096048207,-0.506010590362022
raspberry pi,26,0.2831777057429,-0.4594849464313451
metasploit,26,0.25825476901354594,-0.3318605449248754
kubeflow,26,0.27902874668276945,-0.43823911883590133
cyberark,26,0.28155666730806234,-0.45118399609343895
visual basic,26,0.2794906486271389,-0.44060440828172315
single sign-on sso,25,0.2808181934493347,-0.4475361735799723
heroku,25,0.2684287767144648,-0.3840929320000308
burp suite,25,0.2749479354242676,-0.4174759854378844
sap erp,24,0.2708342973485725,-0.39654475375581905
cognos,24,0.2898624890635059,-0.49398357510099844
automl,24,0.28786661639097005,-0.4837631882307987
maya,23,0.26431141149729803,-0.3632763401124897
celery,23,0.2741837260504989,-0.41383010309869156
clojure,23,0.27865678510783487,-0.43673556930818636
nhibernate,23,0.265747495232618,-0.37063018164503747
fastify,22,0.2700553675792064,-0.3928234917894796
android sdk,22,0.26000236917700714,-0.3413444900025411
babel,21,0.2653900216132884,-0.3690670958797507
openstack,21,0.27483604376340215,-0.4174379173690675
fpga,21,0.2402019124225387,-0.24008480958429648
pulsar,21,0.26983956233095646,-0.3918521302935411
ada,21,0.2976656664801912,-0.5343429581950576
statsmodels,21,0.26667982929088896,-0.37567189268599316
bitrise,21,0.2609180201197676,-0.3461670452017574
hbase,19,0.2793039273386673,-0.4405843323621632
svelte,19,0.25962945986308056,-0.33983608732999204
plotly,19,0.2862195996609506,-0.4759978372284148
zscaler,19,0.2437903505727178,-0.25872779477483543
codeigniter,19,0.27067564859490373,-0.3964009793864739
openvas,19,0.2610149839457724,-0.34693102496701933
xamarin,19,0.2648256515444015,-0.366444542852026
cloud foundry,19,0.2723127743056094,-0.4047843088186584
flink,18,0.27275692804771967,-0.40719243955825296
microsoft outlook,18,0.2717312245624352,-0.4019400571903938
drupal,17,0.27217770061848,-0.40436007994453
nuxt.js,17,0.2582205882352941,-0.33288904368560174
weaviate,17,0.2657314083356034,-0.37135015806125016
faiss,17,0.2621450538950763,-0.3529852942399151
ckad,17,0.26350621285791465,-0.3599554639223188
gerrit,17,0.2641205758036131,-0.36310146971224516
elastic stack,17,0.28165602643482723,-0.45289632078688213
dagger,16,0.24127459602066614,-0.24624639385547062
locust,16,0.2668378821956112,-0.3771498718061017
kedro,16,0.26511754314444896,-0.3683404267484413
julia,15,0.26188310041909646,-0.3519113442959484
kotlin multiplatform,15,0.24769360981802793,-0.27925035473005383
logstash,15,0.27865678510783487,-0.43780537406881753
trivy,15,0.268059965803615,-0.3835415954355235
iptables,15,0.2735174540866396,-0.41148808839552997
uikit,15,0.24990748911218014,-0.2905871013980723
milvus,14,0.25905489739012405,-0.3375625182226171
graylog,14,0.27498238195912617,-0.4191233594547935
codecommit,14,0.25901286287467545,-0.33734726951677646
perforce,14,0.2670895318061513,-0.3787059604984639
verilog,13,0.23647210924663992,-0.22205518383919742
sap concur,13,0.28739074928802905,-0.48279736809197854
adobe acrobat,13,0.21746238157161435,-0.12471091242881187
kerberos,13,0.27099731456616355,-0.3988505075059514
ros,12,0.26930981595092024,-0.3903429560656572
relay,12,0.26177768501401394,-0.3517727139898573
fivetran,12,0.26639661371808293,-0.37542514379214315
haystack,12,0.25938400177265675,-0.33951523428785774
cocoapods,12,0.2622350990904882,-0.35411502213695084
microstrategy,12,0.27527121088606005,-0.4208698345392052
unittest,12,0.2708886146251157,-0.3984276066861472
travis ci,12,0.2683303279440081,-0.38532723211536934
shiny,12,0.26402526125855197,-0.36328201468601
vhdl,12,0.23441379862761327,-0.211648792765028
red hat enterprise linux,12,0.2558912254623355,-0.3216295617027443
unix shell,11,0.27355580482333147,-0.4122193757312297
cuda,11,0.2503957219251337,-0.29362212730819776
vitest,11,0.2659084713935245,-0.37305920922685387
chai,11,0.2571880538426611,-0.3284040354445183
karate,11,0.25689455896768154,-0.32690111834565316
chakra ui,10,0.2540144084714869,-0.31228628171000283
invision,10,0.25715415482850534,-0.3283641722911978
vanilla js,10,0.20727388625256746,-0.07293924010460388
openvpn,10,0.27100149707530136,-0.39927310192071164
hilt,10,0.2428798672107338,-0.2552689574723253
microsoft visio,9,0.2616918537065188,-0.3517343691662027
autodesk revit,9,0.2129576849841728,-0.10217834037047759
materialize,9,0.27421798135336467,-0.4158776746475137
domo,9,0.26393795000526105,-0.3632360914136958
micronaut,9,0.2557607714044338,-0.32136271444071124
lumion,9,0.20780619430275632,-0.07579878798379648
sparql,8,0.2674841952928631,-0.38152929144552095
luigi,8,0.26626330634155215,-0.37527741096253586
transact-sql,8,0.26243106308568354,-0.3556534092941694
lookml,8,0.2573954088363775,-0.32986702758722325
specflow,8,0.27009690816797416,-0.3949083695459587
nltk,8,0.2630719443861804,-0.3589352092401713
solr,7,0.2668459925230236,-0.3783949332098286
zbrush,7,0.20186703148891164,-0.04565320607927642
orc,7,0.26597291647732435,-0.37392411947659926
lightgbm,7,0.255589519650655,-0.3207532263351394
altair,7,0.2648296457173884,-0.3680697031980864
spacy,7,0.2635971957425728,-0.3617586214772374
prophet,7,0.2591657810839532,-0.3390664062790497
zeplin,7,0.24572132271652275,-0.2702205486919278
digitalocean,7,0.2604033812842948,-0.3454038610737269
webassembly,7,0.25230260794597315,-0.3039217371864084
primeng,7,0.25556719937123396,-0.3206389295195794
dask,7,0.26834263009092996,-0.38605885644449217
microsoft access,6,0.2516950245832318,-0.30094417361531833
stata,6,0.26134131094838364,-0.3503405002794446
substance painter,6,0.20532279376512821,-0.06348306423851348
grails,6,0.25695470842174584,-0.3278777572974129
influxdb,6,0.26850676657236794,-0.3870330857264511
argo workflows,6,0.26052701860589333,-0.3461707038389141
prolog,6,0.23578622263998925,-0.21947900164383247
chromadb,6,0.2392234332425068,-0.2370801355214999
fedora,6,0.21064059500959692,-0.09071425326433688
solidity,6,0.25541106650375284,-0.31997313602169775
mdx,6,0.2395661368442595,-0.2388350387475024
pascal,6,0.2527565855765078,-0.30638017371035925
polars,6,0.2623683227493463,-0.35559958221915694
couchdb,6,0.278312279088935,-0.4372447714511576
lxc,6,0.23351597201904406,-0.20785359088609592
rollup,5,0.24571444564167869,-0.27045278402567907
tekton,5,0.2693015551670194,-0.39123673373147994
arangodb,5,0.2691653253621522,-0.3905391334646124
puppeteer,5,0.260461321664318,-0.3459680111001342
ios sdk,5,0.23888820864454513,-0.23549725608123734
harbor,5,0.2281663786270255,-0.18059332746722329
zigbee,5,0.25539620665580637,-0.3200307678874846
opencl,5,0.2169357927379202,-0.12308418164589895
mllib,5,0.26834263009092996,-0.3863263076346499
haskell,5,0.24079153067661338,-0.2452437132445575
netlify,5,0.2636407315095643,-0.36224900892353357
etap,4,0.2177401354133082,-0.1273367538146081
peoplesoft,4,0.20593202448807263,-0.06687024033266134
hyperledger,4,0.24220312564657848,-0.2526058792585038
duckdb,4,0.2504385777245304,-0.29477766077837214
microsoft sharepoint,4,0.2517852533769251,-0.30167366489002984
bigtable,4,0.25669551488217063,-0.3268179403280496
virtualbox,4,0.2512520390349999,-0.2989432017025708
timescaledb,3,0.266061579489666,-0.3749130439494453
pvsyst,3,0.21558275730825424,-0.11642306182521006
microsoft edge,3,0.21464458162703992,-0.11161888841967876
zuul,3,0.24188949043269828,-0.25113355389347775
zeromq,3,0.25414676508901435,-0.31390012747588797
koa.js,3,0.22963747645951035,-0.18839391901187297
trpc,3,0.23438250840941854,-0.2126920933928583
microsoft visual studio,3,0.24941052810999687,-0.28964699003851735
hapi.js,3,0.22963747645951035,-0.18839391901187297
thanos,3,0.2488732035036993,-0.28689547916970953
suricata,3,0.24485783213175105,-0.2663337221931517
tkinter,3,0.25235337232865296,-0.3047165918359012
erlang,3,0.19924428104575165,-0.032757630372518026
catboost,3,0.24358067335303174,-0.2597936973745351
ocaml,3,0.23644663488729095,-0.22326199168505487
couchbase,3,0.26452244652003615,-0.3670315119204957
f#,3,0.22629327009820346,-0.17126903762206327
framer motion,3,0.24632456091128443,-0.27384448967184094
lisp,3,0.2153791428501337,-0.11538040085640494
cordova,3,0.26132575306584116,-0.3506620088670786
three.js,2,0.24293027116768123,-0.25659686884811306
ethereum,2,0.25353759963035694,-0.31091446236979
lorawan,2,0.2390182813116807,-0.23656450390279682
smalltalk,2,0.1927950283279898,0.0001337255950788981
ggplot,2,0.2561039642950906,-0.32405620236378596
phaser,2,0.23113375192512736,-0.19618971360234727
gensim,2,0.2511981230597559,-0.29893456207137514
bing ads,2,0.20402969986404992,-0.05739634184768357
fortran,2,0.23470206111155667,-0.21446217199091697
llvm,2,0.2312220173821438,-0.1966416999090873
botpress,2,0.23689003413245552,-0.2256662588261426
ibm websphere mq,2,0.2499715278173225,-0.29265346103556206
google android,1,0.21168428793596064,-0.09672738323522947
weights & biases,1,0.21484680892717306,-0.11292189727416924
dplyr,1,0.2361096170395869,-0.22180365503659222
moveit,1,0.212331914481958,-0.10004372397108138
oracle e-business suite,1,0.20328328142908414,-0.05370783705834289
vagrant,1,0.23590342993027286,-0.22074782013598188
risc-v,1,0.2346738302393649,-0.2144513340377027
openssl,1,0.22085403433746306,-0.14368346265581788
portainer,1,0.2411818031976265,-0.2477771079157136
gremlin,1,0.22283843293526404,-0.15384509353201964
tecton,1,0.20757036634236875,-0.07566097413070683
cockroachdb,1,0.21959180610790124,-0.13721989361049483
eclipse ide,1,0.2524948951712634,-0.3057087476739819
content management systems cms,1,0.20375033360795552,-0.056099499623956516
ethers.js,1,0.2014940787661801,-0.04454575790585025
hardhat,1,0.2014940787661801,-0.04454575790585025
victoriametrics,1,0.2390182813116807,-0.23669822949787572
